"custID","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk"
964930,1,29,1,3000,57,4,2,0
964936,1,49,1,9000,23,12,8,0
965021,2,19,1,1834,20,24,4,0
965060,1,29,1,0,38,22,4,0
965101,2,10,1,3000,55,3,2,0
965147,2,7,1,5000,23,0,4,0
965369,2,32,1,11032,8,1,29,1
965393,1,10,1,3000,10,2,2,0
965488,1,35,1,10000,24,0,9,0
965560,1,5,1,0,6,0,4,0
965670,2,5,1,0,16,0,10,0
965671,1,41,1,4000,60,7,3,0
965889,1,16,1,0,2,8,4,0
965979,1,19,1,5832,31,9,8,0
966057,1,18,1,7000,3,0,6,0
966066,1,35,1,0,14,0,10,0
966151,1,15,1,3201,100,0,5,0
966182,1,5,1,0,24,0,3,0
966240,1,32,1,11637,77,0,12,0
966300,2,5,1,4000,2,1,3,0
966307,2,50,1,0,8,0,5,0
966353,2,32,1,10969,80,0,10,0
966419,2,11,1,3611,36,0,5,0
966431,1,16,1,7000,3,4,6,0
966655,1,39,1,4000,100,5,3,0
966735,1,15,1,5483,4,18,56,0
966775,2,5,1,0,70,0,9,0
966820,1,10,1,0,24,0,7,0
966860,1,10,1,492,26,23,8,0
966874,1,7,1,0,42,0,4,0
967056,1,10,1,3631,11,0,8,0
967143,2,43,1,4000,55,0,3,0
967193,1,4,1,3568,22,0,7,0
967211,1,36,1,2468,12,4,11,0
967315,1,17,1,0,41,0,9,0
967368,2,10,1,0,39,2,4,0
967563,1,43,1,442,14,7,16,0
967735,1,36,1,564,10,0,10,0
967984,2,10,1,7000,31,0,6,0
968013,2,5,2,7889,14,0,14,0
968259,2,5,1,0,19,0,12,0
968452,1,35,1,0,23,0,5,0
968602,1,15,1,9000,13,0,8,0
968608,1,15,1,3000,24,0,2,0
968682,1,38,1,14274,50,0,17,1
968701,1,26,1,7000,18,0,6,0
968759,2,24,2,3000,46,1,2,0
968787,1,11,1,5073,38,1,5,0
968798,2,43,1,0,18,0,15,0
968819,1,7,1,0,100,0,2,0
968849,2,14,1,4551,14,1,22,0
968852,1,43,2,3902,70,27,8,0
968893,2,5,1,4000,44,5,3,0
969094,1,18,1,0,79,0,9,0
969338,1,35,1,9000,93,18,8,0
969342,1,2,1,0,16,5,4,0
969345,1,5,1,5760,11,2,5,0
969466,1,35,1,9089,49,2,9,0
969499,1,44,1,5629,36,2,10,0
969768,2,41,1,15000,25,0,14,0
969828,2,10,1,0,68,0,3,0
969858,2,2,1,9755,10,0,33,0
969897,2,30,1,4386,15,7,4,0
969950,2,10,1,4000,12,0,3,0
969951,2,37,1,5000,27,0,4,0
970061,2,15,1,9000,20,15,8,0
970163,1,38,1,0,35,0,9,0
970171,2,1,1,8000,100,0,7,0
970242,1,21,1,9990,26,3,18,1
970349,1,44,1,6123,5,8,6,0
970522,2,15,1,11000,21,0,10,0
970718,1,13,1,3000,8,0,2,0
970898,2,24,1,4000,57,0,3,0
970966,1,29,1,3000,14,0,2,0
971058,1,29,1,0,33,0,4,0
971074,1,19,1,6237,14,7,6,0
971258,1,10,1,5973,22,0,8,0
971303,2,27,1,0,17,5,5,0
971489,1,29,1,1972,2,0,5,0
971924,2,44,1,4000,2,42,3,0
971930,1,48,1,0,39,0,8,0
971983,1,5,1,3230,16,2,35,0
972073,2,35,1,4000,35,0,3,0
972083,1,49,1,522,23,25,25,0
972161,1,44,1,0,51,3,4,0
972396,2,36,1,3000,18,7,2,0
972428,1,36,1,4000,13,0,3,0
972522,2,44,1,11233,11,1,15,0
972534,1,36,1,6000,24,0,5,0
972691,2,21,1,7313,3,0,13,0
972745,2,21,1,0,9,0,7,0
972880,1,16,1,5000,21,15,4,0
972886,2,44,2,0,21,3,2,0
972956,1,10,1,1405,18,10,4,0
973025,1,44,1,5000,15,4,4,0
973028,1,35,1,1776,14,2,5,0
973118,2,15,1,0,41,0,9,0
973179,1,13,1,9000,27,0,8,0
973362,1,23,1,5858,88,0,5,0
973363,2,43,1,4000,33,4,3,0
973765,2,13,1,5000,45,0,4,0
973777,1,10,1,9511,53,0,9,0
973791,1,48,1,3716,25,4,5,0
973936,1,43,1,367,7,0,73,1
974185,1,6,2,7000,61,0,6,1
974351,2,18,1,5933,3,0,13,0
974497,2,32,1,3267,18,5,5,0
974567,1,44,1,2147,62,0,4,0
974603,2,16,1,4000,60,6,3,0
975123,2,35,1,3000,76,0,2,0
975181,1,5,1,5000,28,0,4,0
975591,1,35,1,2481,69,0,5,0
975660,1,32,1,432,44,33,4,0
975836,1,16,1,5716,24,3,10,0
975894,1,20,1,13460,69,2,55,1
976053,2,45,1,5522,14,4,75,1
976090,1,23,1,0,12,3,4,0
976227,2,24,1,4170,10,0,5,0
976347,2,10,1,9000,19,0,8,0
976365,1,29,1,0,69,2,3,0
976466,1,12,1,21000,50,0,20,1
976499,1,35,1,0,9,24,10,0
976646,2,19,1,5000,53,17,4,0
976731,1,47,1,0,35,0,5,0
976795,1,13,1,4399,26,8,6,0
976972,2,11,1,5000,23,10,4,0
977017,2,5,1,4000,37,19,3,0
977046,1,36,1,8687,43,3,14,0
977090,1,5,1,912,4,4,10,0
977099,1,32,1,0,17,47,5,0
977109,1,44,1,0,4,0,3,0
977481,1,19,1,0,27,1,8,0
977606,1,5,1,14000,35,4,13,1
977782,2,44,1,20000,100,2,19,1
977788,2,22,1,3000,64,0,2,0
977798,1,5,1,7000,27,0,6,0
977804,1,44,1,0,5,0,6,0
977834,1,12,1,2167,100,0,17,1
977898,2,4,1,2608,24,2,6,0
977926,2,29,1,5000,39,5,4,0
977960,1,13,1,5000,4,0,4,0
978208,1,5,1,12103,2,0,39,0
978219,1,4,1,8667,6,0,18,0
978352,1,44,1,5000,9,18,4,0
978555,2,36,1,10000,3,7,9,0
978564,1,21,1,4000,7,0,3,0
978586,1,6,1,8000,6,0,7,0
978689,2,15,1,5000,17,0,4,0
978769,2,5,1,189,34,0,16,0
978941,1,44,1,0,6,2,10,0
979024,2,46,1,12892,46,18,25,1
979390,1,25,1,0,92,0,4,0
979478,1,5,1,0,3,25,7,0
979533,2,35,1,3812,36,2,10,0
979564,1,14,1,2817,8,3,3,0
979593,2,16,1,11630,44,0,20,0
979612,2,23,1,8000,43,0,7,0
979829,2,16,1,3611,13,0,3,0
979916,2,20,1,0,19,0,2,0
979971,1,2,1,7000,33,0,6,0
980053,1,44,1,12000,8,7,11,0
980189,1,4,1,7000,34,0,6,0
980773,2,43,1,4578,24,0,26,1
980805,2,5,1,4000,26,0,3,0
981033,1,49,1,4612,8,4,29,0
981062,1,44,1,11686,3,0,20,0
981238,1,1,1,4795,52,1,16,1
981258,1,24,1,4000,11,0,3,0
981319,1,46,1,4302,79,38,5,1
981371,1,44,1,6300,30,32,11,0
981475,2,50,2,8000,37,0,7,0
981480,1,21,1,5000,14,0,4,0
981558,2,32,1,3000,35,0,2,0
981578,2,11,1,0,31,0,2,0
981624,1,20,1,0,16,0,15,0
981693,1,49,1,4000,4,0,3,0
981725,1,40,1,0,63,0,18,0
981775,2,25,1,11283,43,1,15,1
981851,2,5,1,3000,51,8,2,0
981951,1,44,1,0,8,0,7,0
981974,1,41,1,0,9,0,6,0
982123,1,18,1,11334,83,2,13,1
982206,1,17,1,0,13,0,5,0
982312,1,26,1,4000,30,4,3,0
982324,1,37,1,3091,27,0,16,0
982359,2,36,1,3000,23,4,2,0
982382,2,18,1,17166,8,0,25,1
982443,2,43,1,8000,79,13,7,0
982736,2,21,1,19000,10,0,18,0
982754,1,10,1,1624,16,28,7,0
982909,1,44,1,2977,41,0,17,0
983204,2,2,1,0,9,6,6,0
983226,2,48,1,4000,70,8,3,0
983294,2,46,1,4000,4,12,3,0
983311,2,5,1,0,9,0,5,0
983327,2,19,1,0,71,0,3,0
983340,2,23,1,3965,13,12,4,0
983343,2,10,1,5000,68,0,4,0
983361,2,44,1,9000,74,19,8,0
983374,1,6,1,8000,53,0,7,0
983680,1,23,1,6000,7,1,5,0
983690,1,35,1,2779,32,0,12,0
983709,1,44,1,2170,5,0,15,0
983822,1,18,1,0,13,0,5,0
984043,1,5,1,9000,46,0,8,0
984052,2,49,1,1916,8,0,3,0
984075,1,5,1,11000,42,0,10,0
984111,2,19,1,4000,100,21,3,0
984268,1,7,1,0,17,18,12,0
984341,1,35,1,9576,8,10,12,0
984665,2,5,1,8000,65,0,7,0
984706,1,49,1,0,20,0,15,0
984731,1,48,1,1577,14,1,4,0
984817,1,16,1,0,17,0,5,0
985046,1,36,1,6000,16,0,5,0
985061,2,11,1,3000,14,0,2,0
985227,1,8,2,0,10,0,7,0
985401,1,5,1,1086,5,7,36,0
985467,2,14,1,0,20,19,12,0
985491,1,10,1,0,27,6,5,0
985736,2,32,1,0,67,0,22,0
985774,1,47,1,8563,74,6,14,0
985863,2,44,1,5000,11,4,4,0
985917,1,32,1,0,19,18,4,0
985965,1,13,1,212,22,0,8,0
986040,2,44,1,19863,9,8,23,1
986094,1,20,2,0,44,28,3,0
986270,1,23,1,5000,12,0,4,0
986280,1,4,1,0,33,0,8,0
986316,2,21,1,707,4,0,8,0
986353,2,35,1,5000,24,0,4,0
986415,1,44,1,5000,45,0,4,0
986473,2,11,1,0,41,2,27,0
986503,1,32,1,9000,10,0,8,0
986568,1,44,1,5000,47,60,4,0
986713,2,46,1,3418,40,0,7,0
987065,1,41,1,3338,24,0,6,0
987201,2,44,1,0,5,0,2,0
987500,1,32,1,7762,56,27,11,0
987593,1,41,1,6000,11,0,5,0
987750,1,2,1,0,2,0,4,0
987831,1,41,1,5126,6,0,13,0
988179,2,5,1,0,26,0,4,0
988298,1,44,1,15685,38,0,18,0
988377,2,10,1,1433,26,0,8,0
988381,2,15,1,2674,31,0,11,0
988650,1,17,1,0,33,0,9,0
988726,1,5,1,0,8,0,3,0
988739,1,16,1,4000,12,0,3,0
988798,1,33,1,6000,45,0,5,0
988900,2,44,1,0,8,5,22,0
989401,1,49,1,8104,26,0,38,0
989636,1,51,1,2206,19,0,4,0
989892,1,16,1,0,28,0,4,0
989942,1,44,1,3559,8,0,13,0
989997,1,35,1,3000,2,21,2,0
990014,1,16,1,24000,54,34,23,1
990054,1,44,1,1902,41,0,6,0
990203,1,43,1,5000,5,8,4,0
990392,1,5,1,4000,7,0,3,0
990402,1,22,1,9000,13,8,8,0
990550,1,35,1,0,11,0,1,0
990603,1,28,1,2000,52,0,1,0
990626,2,44,1,3000,20,1,2,0
990796,1,29,1,1331,14,0,47,0
991113,1,48,1,3000,39,5,2,0
991406,1,10,1,5000,15,0,4,0
991534,1,39,1,3000,19,0,2,0
991559,2,44,1,15536,3,0,21,0
991701,1,38,1,0,11,8,11,0
991889,1,41,2,1785,27,0,3,0
991906,1,5,1,5000,26,3,4,0
991987,1,44,1,0,12,1,6,0
992063,1,5,1,4000,11,17,3,0
992180,2,43,1,6406,46,0,9,0
992360,2,11,1,0,3,0,6,0
992464,1,23,1,9022,3,0,10,0
992474,1,29,1,0,57,0,14,0
992588,1,33,1,0,17,0,11,0
992705,1,29,1,0,11,1,2,0
992730,2,43,1,4000,100,25,3,0
992767,2,35,1,8000,100,0,7,0
992771,1,10,1,7782,4,6,10,0
992823,1,7,1,3000,20,0,2,0
992993,1,10,1,7805,48,0,10,0
993096,2,5,1,4831,2,8,6,0
993146,1,5,1,3000,58,23,2,0
993352,1,32,1,3000,3,0,2,0
993398,2,15,1,3261,29,1,3,0
993405,1,44,1,3323,4,31,3,0
993543,1,34,1,14000,29,0,13,1
993575,2,5,1,0,70,0,1,0
993581,2,49,1,3210,17,0,7,0
993746,2,19,1,2335,83,0,4,0
993805,2,32,1,12000,32,0,11,0
993826,2,32,1,4000,40,0,3,0
993884,1,44,1,11283,27,0,16,0
993991,1,35,1,0,8,0,4,0
994041,2,35,1,0,20,0,28,0
994052,2,38,1,10373,29,17,21,0
994139,1,43,1,15509,11,0,28,1
994185,2,23,1,6000,16,0,5,0
994203,1,24,1,4000,11,8,3,0
994204,2,15,1,0,2,7,5,0
994234,1,5,1,0,5,0,6,0
994338,2,25,1,0,25,0,5,0
994497,2,5,1,4000,11,3,3,0
994636,2,44,1,4000,38,0,3,0
994656,1,5,1,0,83,18,40,1
994657,1,35,1,9000,37,0,8,0
994859,1,5,1,7000,5,0,6,0
994922,1,44,1,0,9,0,3,0
994989,2,46,1,1729,61,0,12,0
995087,1,35,1,2569,8,0,5,0
995134,2,49,1,6000,7,0,5,0
995198,1,5,1,2772,28,29,7,0
995355,1,5,1,0,22,0,4,0
995580,1,19,2,9658,1,0,10,0
995609,1,44,1,3000,12,0,2,0
995759,2,5,1,3000,6,1,2,0
995779,2,10,1,4910,100,0,4,1
995878,1,32,1,6000,15,0,5,0
995879,2,24,1,0,12,0,9,0
995888,1,11,1,0,17,4,9,0
995899,1,46,2,3000,18,0,2,0
995985,1,23,1,11696,14,0,17,0
996219,2,19,1,967,11,0,3,0
996267,1,44,1,7000,6,1,6,0
996272,1,35,1,22599,8,1,32,1
996458,1,16,1,5000,11,6,4,0
996538,1,29,1,0,4,0,2,0
996574,2,44,1,131,30,0,3,0
996666,1,20,1,4000,69,6,3,0
996864,1,37,1,6103,19,0,31,0
996900,2,44,1,5000,57,11,4,0
997019,2,11,1,0,33,3,9,0
997201,2,18,1,9055,3,7,17,0
997452,1,5,1,10000,12,12,9,0
997532,1,16,1,7660,13,0,8,0
997865,2,36,1,3000,4,4,2,0
997878,1,44,1,3000,60,0,2,0
997903,1,29,1,11000,20,0,10,0
997961,2,21,1,0,11,0,7,0
997997,1,5,1,1476,3,0,4,0
998023,1,10,1,238,11,0,9,0
998070,1,17,1,0,44,0,10,0
998597,1,10,1,0,4,13,8,0
998602,1,41,1,10000,14,0,9,0
998646,2,5,1,639,100,0,6,0
998761,1,44,1,5456,39,3,6,0
998789,2,11,1,0,24,4,5,0
998834,1,44,1,8530,5,3,75,1
998950,2,24,1,13387,16,0,75,1
998997,1,48,1,0,2,0,4,0
999151,2,11,1,3000,22,0,2,0
999164,1,26,1,0,3,0,2,0
999203,1,35,1,3000,6,0,2,0
999267,1,5,1,0,3,0,15,0
999602,1,48,1,2908,28,4,23,0
999857,2,35,1,2947,25,0,7,0
999890,1,44,1,4000,9,8,3,0
999916,1,35,1,0,17,7,8,0
1000016,1,44,1,6000,55,7,5,0
1000123,2,21,1,0,10,0,2,0
1000282,2,30,1,3000,22,0,2,0
1000353,1,51,1,3000,16,0,2,0
1000502,2,5,1,0,14,0,16,0
1000533,1,32,1,3075,96,0,13,0
1000672,1,20,1,6485,28,2,7,0
1000720,2,39,1,4000,64,0,3,0
1000845,1,48,1,7000,13,2,6,0
1000896,1,36,1,0,20,10,2,0
1000957,2,6,1,4000,6,41,3,0
1000964,1,50,2,1703,11,0,12,0
1001013,1,26,1,5000,59,1,4,0
1001079,2,44,2,3000,15,3,2,0
1001144,1,24,2,5000,9,0,4,0
1001174,1,41,1,3000,30,0,2,0
1001328,1,15,1,0,57,13,2,0
1001402,1,23,1,0,7,0,14,0
1001422,2,34,1,1234,39,0,7,0
1001822,2,39,1,5340,100,8,12,1
1001854,1,20,1,0,28,1,3,0
1001964,1,18,1,2056,17,0,2,0
1002100,2,10,1,12319,54,0,35,1
1002365,2,35,1,0,11,0,27,0
1002405,1,10,1,2043,15,0,2,0
1002469,1,29,1,3587,9,10,5,0
1002471,1,5,1,10000,43,27,9,1
1002502,1,23,1,2976,10,1,14,0
1002508,1,46,1,3000,13,0,2,0
1002573,1,42,1,11327,26,7,21,0
1003071,1,5,1,5043,5,0,37,0
1003075,1,10,1,5908,22,1,12,0
1003300,1,15,1,5000,30,0,4,0
1003320,1,35,1,921,15,0,11,0
1003429,1,48,1,0,17,0,12,0
1003474,1,2,1,6000,76,3,5,0
1003569,1,41,1,6254,52,16,8,0
1003650,1,23,1,3000,11,13,2,0
1003664,2,35,1,417,100,50,3,1
1003747,2,5,1,887,9,0,2,0
1003845,1,4,1,13000,41,0,12,0
1004087,1,35,1,9000,21,0,8,0
1004091,1,35,1,7000,29,0,6,0
1004097,1,46,1,6000,73,0,5,0
1004207,2,5,1,8324,33,3,12,0
1004331,1,21,1,3349,13,0,12,0
1004515,1,49,1,2306,14,11,2,0
1004525,1,16,1,0,20,10,24,0
1004627,2,46,1,5000,8,0,4,0
1004733,2,23,1,4000,1,0,3,0
1005135,2,32,1,0,56,0,6,0
1005139,1,38,1,0,41,3,5,0
1005178,2,49,1,4738,42,8,7,0
1005243,1,39,1,7000,5,0,6,0
1005320,1,11,1,11000,36,0,10,0
1005406,2,20,1,3000,13,1,2,0
1005493,1,23,1,13000,83,0,12,0
1005497,2,15,1,885,24,1,9,0
1005500,1,23,1,0,6,4,20,0
1005502,2,47,1,376,100,0,12,0
1005580,1,36,1,11,12,15,6,0
1005603,2,44,1,1136,29,0,6,0
1005668,2,5,1,9000,25,3,8,0
1005734,1,39,1,2086,99,21,2,0
1005779,1,35,1,3629,23,0,10,0
1005812,1,11,1,1499,27,6,7,0
1005889,1,18,1,3015,14,0,3,0
1005906,1,40,1,9220,5,11,26,0
1005912,2,32,1,9000,100,16,8,0
1005980,1,33,1,16177,12,0,31,1
1006009,1,23,1,8001,23,0,12,0
1006044,1,5,1,0,3,12,12,0
1006196,2,36,1,3000,89,6,2,0
1006353,2,7,1,11767,7,5,12,1
1006439,2,29,1,3000,20,2,2,0
1006595,1,44,1,0,21,0,4,0
1006670,2,32,1,4000,57,17,3,0
1006841,2,16,1,682,20,1,6,0
1007010,1,39,1,0,13,4,26,0
1007044,2,9,1,6000,7,12,5,0
1007229,1,14,1,5000,54,7,4,0
1007270,1,35,1,8000,29,0,7,0
1007291,1,29,1,6000,23,0,5,0
1007374,1,15,1,528,100,6,22,0
1007434,1,21,1,0,14,0,7,0
1007449,1,26,1,7000,19,0,6,0
1007476,2,10,1,3000,43,0,2,0
1007664,1,36,1,6000,18,0,5,0
1007722,1,2,1,0,13,4,3,0
1007840,1,39,1,5766,14,0,7,0
1007875,2,48,1,6000,99,0,5,0
1007906,1,13,1,9987,76,5,16,0
1007916,1,5,1,0,6,0,20,0
1008001,1,20,1,3000,7,0,2,0
1008032,2,16,1,11000,28,0,10,0
1008271,1,7,1,2705,29,3,12,0
1008403,2,43,1,10000,10,39,9,0
1008430,2,21,1,5723,26,0,6,0
1008441,1,38,1,0,56,4,10,0
1008450,2,24,1,1803,53,0,53,1
1008496,1,49,1,2030,28,0,2,0
1008510,1,36,1,4723,12,50,13,0
1008643,2,35,1,3000,20,0,2,0
1008654,2,39,1,6347,4,0,23,0
1008748,2,49,1,5228,6,27,41,1
1008890,1,44,1,0,15,0,6,0
1008919,1,10,1,5000,45,1,4,0
1008975,2,36,1,0,6,0,6,0
1009000,1,10,1,11567,19,3,20,0
1009250,1,29,1,2735,5,2,4,0
1009407,2,16,1,2103,50,0,9,0
1009440,1,32,1,3000,100,0,2,0
1009525,2,26,1,0,11,10,11,0
1009543,2,18,1,0,13,0,2,0
1009610,1,2,1,1560,9,5,20,0
1009749,2,43,1,8074,25,0,22,1
1009943,1,5,1,2078,27,0,3,0
1009947,2,44,1,5000,63,0,4,0
1010111,1,35,1,4639,27,2,6,0
1010175,2,45,1,4000,79,29,3,0
1010234,2,44,1,4820,9,0,7,0
1010269,2,37,1,5000,8,1,4,0
1010279,2,15,1,5000,3,0,4,0
1010333,1,2,1,0,15,2,5,0
1010704,1,44,1,4887,20,6,11,0
1010817,2,16,1,0,21,0,7,0
1010823,2,10,1,0,100,26,3,0
1010879,1,35,1,5000,16,0,4,0
1010893,1,11,1,5548,9,2,8,0
1011105,1,48,1,3244,29,0,6,0
1011121,2,5,1,11000,4,0,10,0
1011152,2,36,1,9000,12,3,8,0
1011221,1,34,1,342,13,0,13,0
1011291,1,29,1,4000,24,0,3,0
1011398,2,4,1,3000,100,0,2,0
1011425,2,10,1,0,13,0,12,0
1011431,2,25,1,13000,14,0,12,0
1011456,1,5,1,1024,34,0,7,0
1011482,1,5,1,4000,17,0,3,0
1011657,2,11,1,2943,1,3,3,0
1011748,2,47,1,3378,21,1,15,0
1011841,1,26,1,4000,3,0,3,0
1011885,2,10,1,0,100,2,5,1
1011942,2,48,1,7000,23,11,6,0
1012096,1,44,1,2160,84,9,11,0
1012631,1,26,1,0,4,0,10,0
1012861,1,25,1,3000,10,0,2,0
1012874,1,32,1,0,21,0,5,0
1012880,1,10,1,15000,20,0,14,0
1012999,1,21,1,1058,75,0,8,0
1013039,2,12,1,0,2,0,6,0
1013062,1,33,1,16263,15,0,18,1
1013144,2,25,1,6000,13,0,5,0
1013182,1,46,1,0,100,0,7,0
1013185,1,13,1,1309,5,0,5,0
1013210,2,37,1,9463,25,0,10,0
1013263,1,10,1,0,19,11,21,0
1013472,1,25,1,2894,2,4,2,0
1013508,1,47,1,7089,12,0,15,0
1013802,1,15,1,0,17,3,9,0
1013914,1,35,1,1416,7,0,5,0
1013975,1,23,1,0,8,27,5,0
1013989,2,29,1,4000,2,3,3,0
1013990,2,10,1,7245,10,8,34,0
1014125,1,44,1,4000,10,1,3,0
1014129,1,32,1,10418,14,0,28,0
1014140,1,44,1,6000,67,0,5,0
1014148,1,35,1,0,32,0,1,0
1014273,2,5,1,1498,0,0,8,0
1014389,2,25,1,4000,38,0,3,0
1014419,2,44,1,15000,1,2,14,0
1014611,1,44,1,841,5,0,2,0
1014678,2,7,1,5000,47,4,4,0
1014734,1,7,1,0,21,0,2,0
1014803,1,7,1,5831,46,13,12,0
1014909,2,44,1,5226,13,5,6,0
1014942,1,44,1,5000,25,0,4,0
1015088,2,44,1,0,38,3,9,0
1015133,1,37,1,7207,10,0,8,0
1015202,1,11,1,329,4,10,8,0
1015336,1,43,1,6000,20,0,5,0
1015341,1,17,1,4000,38,0,3,0
1015458,2,35,1,9591,11,2,14,0
1015564,1,36,1,2509,5,0,14,0
1015625,1,36,1,6136,60,0,10,0
1015677,1,21,1,8000,2,21,7,0
1016247,1,20,1,4660,29,1,8,0
1016332,2,12,1,7000,8,0,6,0
1016414,1,41,1,0,61,0,4,0
1016424,1,22,1,1007,71,0,33,0
1016446,1,37,1,9000,3,27,8,0
1016469,1,25,1,9158,8,18,9,0
1016567,1,6,1,14000,50,0,13,1
1016708,1,20,1,3000,15,0,2,0
1016795,1,18,1,0,9,0,4,0
1016814,1,23,1,3000,7,0,2,0
1016964,1,11,1,1310,16,0,8,0
1017170,1,29,1,3000,7,0,2,0
1017282,2,15,1,0,32,0,3,0
1017420,1,5,1,4000,21,0,3,0
1017429,1,37,1,1701,44,33,6,0
1017585,1,15,1,3229,46,6,3,0
1017602,2,23,1,7000,8,0,6,0
1017623,1,16,1,6000,55,0,5,0
1017824,2,43,1,2287,33,0,3,0
1017890,2,48,1,6000,8,3,5,0
1017946,1,2,1,4000,24,7,3,0
1017954,1,15,1,3571,12,11,26,0
1018079,2,44,1,14461,15,0,18,1
1018374,1,44,2,450,7,3,5,0
1018476,1,19,1,0,29,1,17,0
1018497,1,35,1,0,100,14,12,0
1018577,2,32,1,5000,5,0,4,0
1018600,1,31,1,0,94,2,2,0
1018643,1,36,1,858,23,0,6,0
1018718,2,7,1,0,16,11,3,0
1018749,2,16,1,0,61,4,6,0
1018771,2,13,1,6000,58,2,5,0
1018819,2,41,1,0,42,0,8,0
1018857,1,11,1,1669,4,2,16,0
1018872,2,35,1,0,7,7,41,0
1018934,1,18,1,149,52,11,2,0
1018945,2,5,1,12000,2,44,11,0
1019109,2,7,1,14000,21,1,13,0
1019161,2,35,1,0,37,0,25,0
1019169,1,35,1,11000,30,8,10,0
1019272,1,23,1,0,64,4,6,0
1019507,1,35,1,7000,4,0,6,0
1019551,1,20,1,0,4,0,11,0
1019607,1,2,1,4000,8,6,3,0
1019734,2,49,1,5000,16,0,4,0
1020351,2,36,1,0,51,4,17,0
1020501,2,10,1,6000,100,5,5,0
1020504,2,10,1,6000,14,8,5,0
1020851,1,46,1,12684,27,0,30,1
1020940,2,46,1,5000,40,8,4,0
1020950,2,2,1,0,8,0,3,0
1020989,1,5,1,11557,27,0,17,0
1021021,1,5,1,0,30,3,35,0
1021058,2,36,1,3000,10,0,2,0
1021533,1,2,1,1855,69,0,11,1
1021754,1,32,1,12580,72,0,75,1
1021778,1,43,1,837,36,1,11,0
1021822,2,4,1,4333,100,0,14,0
1021969,1,42,1,10000,15,0,9,0
1021980,2,2,1,15841,18,0,21,0
1022417,1,10,1,2687,5,6,2,0
1022471,1,15,1,4000,28,0,3,0
1022478,2,10,1,0,66,0,3,0
1022604,1,13,1,0,14,0,9,0
1022699,1,34,1,6000,2,2,5,0
1022758,1,35,1,15000,5,27,14,1
1022821,1,16,1,0,15,0,6,0
1023095,1,23,1,0,27,0,3,0
1023112,1,36,1,363,27,0,25,0
1023332,1,26,1,5000,50,0,4,0
1023404,1,35,1,5659,36,0,7,0
1023697,1,49,1,0,39,0,21,0
1023833,2,46,1,0,9,0,9,0
1023908,2,49,1,0,23,0,2,0
1023967,1,29,1,5000,16,0,4,0
1024044,1,35,1,4000,100,0,3,0
1024237,2,24,1,5000,56,0,4,0
1024445,2,5,1,0,76,0,8,0
1024469,1,17,1,5438,57,0,5,0
1024577,1,18,1,4162,8,0,13,0
1024828,1,19,1,8000,5,1,7,0
1024890,1,34,1,4000,65,0,3,0
1024958,2,29,1,3000,43,0,2,0
1025301,1,33,1,21311,17,0,36,1
1025315,2,27,1,0,80,0,29,1
1025363,1,46,1,3437,34,0,13,0
1025438,2,39,1,0,52,6,5,0
1025620,1,47,1,1436,14,0,3,0
1025785,1,25,1,2000,26,0,1,0
1025811,1,10,1,3000,37,4,2,0
1025973,1,17,1,0,16,0,48,0
1026019,1,38,1,6000,21,15,5,0
1026149,1,39,1,4000,5,0,3,0
1026178,1,11,2,2849,29,0,4,0
1026209,2,44,1,3109,18,0,4,0
1026429,1,38,1,7000,36,0,6,0
1026495,1,29,1,7000,11,42,6,0
1026631,1,19,1,9000,6,3,8,0
1026659,1,11,1,11655,19,2,19,0
1026723,1,5,1,3000,76,22,2,0
1027025,1,13,1,3000,57,7,2,0
1027157,2,43,1,5000,26,4,4,0
1027201,1,10,1,4000,21,4,3,0
1027225,1,36,1,0,62,0,4,0
1027363,2,10,1,7627,17,0,7,0
1027509,1,44,1,4000,65,0,3,0
1027845,2,2,1,11833,36,8,22,1
1027923,1,44,1,0,2,1,7,0
1028063,1,46,1,0,8,7,6,0
1028077,2,44,1,3844,100,3,4,0
1028093,2,32,1,5000,81,60,4,0
1028119,1,5,1,546,25,0,3,0
1028141,1,5,1,6000,39,0,5,0
1028237,1,46,1,0,14,0,4,0
1028273,1,33,1,0,22,1,4,0
1028298,1,34,2,3000,20,0,2,0
1028367,1,20,1,7852,15,0,35,1
1028411,2,25,1,6000,17,0,5,0
1028597,2,37,1,0,28,11,1,0
1028625,1,5,1,6000,38,0,5,0
1028658,1,3,1,0,28,0,13,0
1028760,1,33,1,4023,5,0,4,0
1028819,1,5,2,8077,9,0,34,1
1029121,2,37,1,0,45,7,3,0
1029149,2,29,1,8000,20,0,7,0
1029241,1,39,1,3918,30,0,9,0
1029497,2,39,1,5706,14,7,6,0
1029543,1,6,1,4906,43,0,10,0
1029612,1,49,1,6000,40,9,5,0
1029720,2,48,1,3978,74,6,4,0
1029730,2,5,1,4000,37,0,3,0
1029767,1,4,1,9324,40,3,22,1
1029775,1,39,1,44,12,0,6,0
1029912,1,30,1,5000,4,0,4,0
1030051,1,25,1,5986,19,6,64,0
1030498,1,15,1,5000,26,0,4,0
1030508,1,10,1,5463,26,0,6,0
1030521,1,35,1,4000,29,3,3,0
1030783,2,7,1,10210,11,5,10,0
1030953,1,21,1,2416,56,0,4,0
1031020,1,23,1,4727,26,0,7,0
1031078,2,5,1,0,23,0,7,0
1031085,1,35,1,662,8,5,4,0
