"custID","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk"
4794158,1,23,1,6000,6,0,5,0
4794164,1,10,2,5000,27,23,4,0
4794206,1,23,1,1356,26,6,10,0
4794509,2,42,1,4000,26,0,3,0
4794854,1,44,1,8209,10,0,16,0
4794956,2,3,1,0,15,0,5,0
4794982,1,37,1,5000,11,0,4,0
4795119,1,18,1,4464,7,3,6,0
4795402,1,5,1,3000,61,0,2,1
4795451,1,39,1,3000,16,4,2,0
4795522,2,44,1,3000,100,0,2,0
4795789,1,16,1,0,100,0,3,0
4795871,1,16,2,0,11,0,11,0
4796069,2,5,1,0,21,0,6,0
4796132,1,44,1,7000,15,10,6,0
4796182,1,39,1,7393,6,0,12,0
4796206,1,39,1,3000,47,42,2,0
4796218,1,44,1,4000,7,0,3,0
4796222,1,16,1,0,45,10,2,0
4796316,2,36,1,5492,8,22,21,0
4796329,1,32,1,0,24,3,5,0
4796573,1,28,1,5505,13,0,10,0
4796637,2,36,1,3000,8,0,2,0
4796836,2,43,1,2021,100,13,9,1
4796873,1,36,1,0,4,16,8,0
4796893,2,16,1,0,4,0,3,0
4797082,1,17,1,0,65,0,75,0
4797096,1,10,1,4000,7,4,3,0
4797221,1,16,1,3608,7,2,8,0
4797246,1,16,1,3000,21,2,2,0
4797260,1,44,1,0,27,10,6,0
4797262,1,43,1,16000,26,0,15,0
4797292,1,50,1,0,3,0,8,0
4797376,2,10,2,0,8,1,3,0
4797378,1,35,1,963,12,0,5,0
4797405,1,11,1,9000,36,3,8,1
4797491,1,45,1,5197,5,4,75,1
4797611,2,39,1,5000,3,0,4,0
4797650,1,44,1,0,2,22,3,0
4797688,2,32,1,8686,41,0,9,0
4797702,1,33,1,0,11,0,4,0
4797855,1,44,1,0,69,0,4,0
4797879,1,16,1,0,10,0,2,0
4798104,2,43,1,4000,50,0,3,0
4798113,1,10,1,8000,28,0,7,0
4798157,2,29,1,3093,25,10,4,0
4798205,1,39,1,0,36,0,5,0
4798233,1,17,2,6828,19,12,7,0
4798276,1,35,1,8035,21,4,11,0
4798308,1,36,1,7000,7,3,6,0
4798343,2,15,1,1740,27,8,1,0
4798556,1,35,1,5000,15,0,4,0
4798604,2,39,1,4000,8,0,3,0
4798726,2,44,1,0,5,0,3,0
4798804,2,18,1,3000,51,0,2,0
4798888,1,46,1,0,53,0,26,0
4798894,2,10,1,7574,29,0,12,0
4798921,1,39,1,7000,0,11,6,0
4798981,1,39,1,5629,37,34,13,0
4799019,2,11,1,706,8,0,4,0
4799126,1,15,1,7000,36,11,6,0
4799166,2,4,1,1285,4,12,11,0
4799610,2,20,1,4000,95,1,3,0
4799619,1,11,1,4000,19,0,3,0
4799669,2,16,1,8000,38,0,7,0
4799694,2,25,1,5515,9,0,15,0
4799763,1,39,1,5702,72,0,5,0
4799764,1,32,1,0,12,12,2,0
4799994,1,51,1,0,5,22,6,0
4800287,1,6,1,0,19,0,5,0
4800334,1,5,1,0,60,0,27,0
4800446,2,5,1,5000,52,6,4,0
4800456,1,6,1,8933,10,3,33,0
4800507,2,35,1,4000,4,0,3,0
4800532,1,29,1,0,56,3,10,0
4800744,1,39,1,3211,74,0,8,0
4800831,1,11,1,5000,41,0,4,0
4800859,1,2,2,6000,23,0,5,0
4801114,2,32,1,2446,6,0,2,0
4801200,1,23,1,9172,6,0,31,0
4801380,1,18,1,3000,12,0,2,0
4801482,1,35,1,0,4,0,7,0
4801505,1,15,1,4898,55,0,72,1
4801772,1,24,1,9141,77,14,21,0
4801902,1,32,1,0,17,9,2,0
4802055,2,36,1,0,4,0,7,0
4802083,2,45,1,0,33,4,14,0
4802108,2,35,1,5000,7,0,4,0
4802272,2,43,1,3000,7,17,2,0
4802326,2,49,1,2228,42,0,4,0
4802344,1,17,1,0,4,0,7,0
4802350,2,33,1,6000,12,12,5,0
4802353,2,23,1,2964,21,0,5,0
4802369,2,36,2,4000,6,0,3,0
4802402,1,35,1,2403,86,4,4,0
4802548,1,5,1,0,26,2,17,0
4802653,1,39,1,3000,17,0,2,0
4802866,1,23,1,0,7,0,3,0
4802964,1,36,1,8669,100,9,18,1
4802974,1,44,1,9000,28,4,8,0
4803103,1,5,1,11057,10,6,11,0
4803293,1,41,1,7272,9,0,35,0
4803326,1,41,1,0,11,1,3,0
4803393,1,11,1,14000,3,0,13,0
4803577,1,44,1,4000,80,0,3,0
4803605,2,44,1,0,25,0,8,0
4803638,1,39,1,0,56,0,8,0
4803662,1,48,1,1851,5,20,9,0
4803772,2,5,1,15615,7,5,30,1
4803878,1,19,1,0,17,0,5,0
4803919,1,36,1,23823,23,0,27,1
4803999,1,5,1,7706,59,0,15,1
4804160,1,15,1,0,78,21,1,0
4804233,1,7,1,6759,13,0,33,1
4804368,1,5,1,6000,12,0,5,0
4804424,1,5,1,0,98,11,4,0
4804556,1,16,1,4301,35,0,6,0
4804631,1,49,1,0,8,0,9,0
4804687,1,2,1,4569,28,12,20,0
4804734,2,23,1,12576,11,0,40,0
4804924,1,5,1,6795,18,1,12,0
4804998,2,29,1,4213,3,0,11,0
4805076,2,8,1,4000,26,0,3,0
4805384,1,39,1,4000,23,0,3,0
4805525,2,39,1,7000,2,0,6,0
4805546,2,5,1,0,5,0,6,0
4805657,1,21,1,13000,43,7,12,1
4805665,2,5,1,5000,47,0,4,0
4805720,2,20,1,4000,1,0,3,0
4805750,1,18,1,6419,92,0,6,0
4805960,1,43,1,821,29,11,10,0
4806433,1,10,1,3000,23,0,2,0
4806555,2,5,1,8424,18,0,13,0
4806710,1,36,1,3000,44,9,2,0
4806826,2,10,2,4000,100,10,3,1
4807025,1,44,1,14571,11,0,18,1
4807325,1,29,1,3114,19,0,5,0
4807570,1,5,1,2781,25,5,7,0
4807581,2,10,1,0,100,0,3,0
4807678,1,24,1,6000,6,0,5,0
4807741,1,20,1,6672,100,8,7,0
4808040,1,27,1,3000,13,0,2,0
4808447,2,16,1,0,89,0,7,0
4808475,2,5,1,26,14,0,8,0
4808507,1,5,1,11000,18,3,10,0
4808565,1,5,1,175,16,4,11,0
4808975,2,39,1,0,30,0,2,0
4809168,2,35,1,9837,27,0,19,0
4809389,1,38,1,8196,50,0,9,0
4809713,1,5,1,9000,79,0,8,1
4809714,1,11,1,3629,16,1,4,0
4809809,1,13,1,0,8,2,13,0
4809851,1,32,1,2185,14,0,8,0
4809955,1,33,2,20135,50,0,20,1
4810036,2,23,1,8000,25,25,7,0
4810042,2,10,1,3000,11,3,2,0
4810108,1,34,1,6335,5,0,8,0
4810123,1,15,1,7273,1,0,34,0
4810165,1,14,1,6000,14,2,5,0
4810235,1,5,1,0,21,0,13,0
4810246,2,41,1,8000,3,0,7,0
4810411,1,10,1,3722,18,11,3,0
4810442,1,44,1,0,100,0,14,0
4810579,2,39,2,4081,12,7,4,0
4810629,1,39,1,2344,21,0,7,0
4810684,1,39,1,6965,48,5,12,0
4810685,1,4,1,0,4,0,66,0
4810852,2,34,1,4000,43,4,3,0
4810893,2,39,1,4000,38,4,3,0
4810974,1,5,1,0,30,0,2,0
4811161,1,51,1,14190,16,0,24,1
4811272,1,44,1,6000,1,11,5,0
4811319,1,27,1,6000,49,0,5,0
4811489,1,10,1,8000,90,32,7,1
4811853,1,44,1,8436,4,23,19,0
4811888,1,5,1,2411,100,3,2,0
4811976,1,5,1,8082,14,0,12,0
4812091,1,20,1,6220,6,9,6,0
4812124,1,32,1,9089,4,7,10,0
4812361,1,10,1,8000,23,0,7,0
4812448,1,21,1,0,3,0,7,0
4812647,2,35,1,0,13,0,3,0
4812700,2,10,1,12063,15,0,41,0
4812815,1,50,1,3000,29,0,2,0
4812869,1,6,1,6000,92,0,5,0
4813021,2,18,1,3000,16,0,2,0
4813343,2,35,1,12002,8,8,34,0
4813366,1,20,1,4639,20,8,6,0
4813396,1,5,1,0,14,8,1,0
4813397,1,36,1,11120,29,0,15,0
4813495,1,4,1,7855,10,0,8,0
4813523,1,2,1,0,41,2,2,0
4813696,1,39,1,8000,15,0,7,0
4813727,2,32,1,0,8,0,9,0
4814601,2,17,1,0,3,4,10,0
4814750,1,36,2,0,4,0,27,0
4814774,1,2,1,4000,13,0,3,0
4814821,1,44,1,0,34,0,12,0
4814836,1,10,1,5000,29,4,4,0
4814918,2,5,1,10603,5,0,11,1
4814947,1,44,1,0,19,0,4,0
4814986,1,39,1,13338,13,2,13,0
4815043,2,2,1,0,1,16,3,0
4815254,1,23,1,0,48,0,11,0
4815364,2,5,1,4671,31,0,17,0
4815425,1,16,1,7000,33,7,6,0
4815433,1,11,1,10,17,0,5,0
4815608,1,39,1,6000,4,17,5,0
4815799,1,32,1,0,22,5,6,0
4815815,2,11,1,4000,26,10,3,0
4815822,1,49,1,6953,2,6,18,0
4815984,1,18,1,4000,9,0,3,0
4816108,1,5,1,0,23,0,12,0
4816304,2,3,1,0,9,0,2,0
4816460,1,44,1,0,40,6,25,0
4816655,1,20,1,6000,17,0,5,0
4816768,1,36,1,0,32,4,5,0
4816838,1,44,1,0,27,1,5,0
4816876,1,35,1,12556,91,0,56,1
4816909,1,10,1,0,13,0,9,0
4817052,1,5,1,8000,71,1,7,0
4817161,2,49,1,12000,39,0,11,0
4817428,2,26,1,6971,12,5,9,0
4817563,1,35,1,6000,5,18,5,0
4817599,1,44,1,6000,4,2,5,0
4817604,1,43,1,3341,5,1,13,0
4817708,2,35,1,3000,91,19,2,0
4818145,2,23,1,686,58,1,5,0
4818220,2,7,1,7000,100,7,6,1
4818374,1,35,1,1913,39,0,7,0
4818568,2,15,1,2158,12,0,13,0
4818604,1,46,1,6000,5,0,5,0
4818858,1,35,1,1242,11,4,24,0
4818866,2,5,1,0,2,0,2,0
4818897,2,11,1,6000,10,0,5,0
4819002,1,23,1,0,4,1,3,0
4819062,1,5,1,0,35,15,2,0
4819105,2,5,1,4824,74,1,4,0
4819124,1,3,1,15516,4,0,30,0
4819215,1,15,1,7000,48,0,6,0
4819256,1,35,1,4106,12,1,10,0
4819312,2,46,1,3000,24,0,2,0
4819325,1,28,1,0,8,17,2,0
4819551,1,35,1,12899,60,0,12,0
4819624,1,5,1,3000,30,0,2,0
4819652,1,43,1,4911,12,0,5,0
4819871,1,5,1,4000,100,8,3,0
4819939,1,29,1,0,7,0,7,0
4820066,1,44,1,5000,26,0,4,0
4820100,1,25,1,3000,23,0,2,0
4820141,2,44,1,6250,16,0,6,0
4820223,1,35,1,5022,27,0,6,0
4820327,1,39,1,2136,47,0,12,0
4820331,1,44,1,5000,100,4,4,0
4820384,1,20,1,5353,25,0,7,0
4820609,2,24,1,6163,68,0,75,1
4820765,1,16,1,0,43,6,49,0
4820808,1,32,1,2969,20,8,2,0
4820816,1,39,1,6441,14,0,6,0
4820957,1,45,1,10888,28,0,19,0
4821051,2,39,1,11000,33,0,10,0
4821095,2,35,1,0,14,5,3,0
4821175,1,10,1,3000,100,5,2,0
4821404,2,21,1,4000,53,3,3,0
4821521,2,36,1,5126,14,34,17,0
4821627,2,36,1,0,31,0,7,0
4821741,1,23,1,9000,29,0,8,0
4821746,1,23,1,3166,14,3,4,0
4822000,1,48,1,0,29,0,12,0
4822014,1,43,1,6000,10,17,5,0
4822019,1,35,1,4718,2,0,6,0
4822182,1,24,1,4079,39,0,8,0
4822355,1,35,1,0,18,0,4,0
4822383,1,19,1,4112,51,1,4,0
4822606,1,11,1,4000,25,60,3,0
4822677,2,10,1,0,23,0,8,0
4822768,1,36,1,5000,50,25,4,0
4822793,2,5,1,0,97,0,54,1
4822830,1,41,1,0,15,0,2,0
4823092,1,17,1,4318,6,15,9,0
4823134,2,44,1,0,31,1,5,0
4823157,1,5,1,0,27,0,5,0
4823364,1,10,1,0,62,0,4,0
4823439,2,29,1,1778,7,3,16,0
4823483,1,41,1,4000,67,0,3,0
4823578,1,35,1,0,100,0,5,0
4823822,2,44,1,0,4,0,6,0
4823890,1,44,1,1739,2,0,30,0
4823905,1,50,1,0,12,0,3,0
4824031,1,46,1,0,29,0,25,0
4824237,1,32,1,0,5,0,27,0
4824292,1,5,1,5000,15,0,4,0
4824299,1,2,1,1333,70,10,8,0
4824344,1,23,1,0,69,56,8,0
4824484,1,5,2,0,38,22,7,0
4824527,1,10,1,0,22,23,38,0
4824942,2,44,1,3000,33,3,2,0
4825033,2,32,1,7452,38,2,7,0
4825097,1,10,1,0,5,0,22,0
4825433,1,31,1,8116,33,0,11,0
4825611,1,2,1,1318,59,8,2,0
4825717,1,33,1,2347,7,0,5,0
4825834,1,46,1,672,62,7,5,0
4825964,1,5,1,0,4,0,4,0
4826026,2,2,1,4000,28,0,3,0
4826169,2,24,1,699,51,0,12,0
4826170,1,10,1,787,26,42,26,0
4826218,1,30,1,0,18,0,4,0
4826351,2,37,1,5000,10,0,4,0
4826391,1,37,1,1114,35,3,6,0
4826602,1,35,1,4890,1,0,48,0
4826647,2,15,1,8000,27,0,7,0
4826848,1,44,1,698,24,0,4,0
4826885,1,41,1,3576,27,5,10,0
4827030,2,45,1,6000,35,0,5,0
4827120,1,11,1,0,2,1,3,0
4827999,1,40,1,0,13,7,4,0
4828037,1,10,1,0,25,30,11,0
4828038,1,4,1,0,22,0,2,0
4828081,1,10,2,2423,23,3,3,0
4828223,1,15,1,5644,83,0,5,0
4828294,1,35,1,465,24,0,27,0
4828324,1,10,1,0,33,0,4,0
4828509,1,46,1,0,91,0,6,0
4828528,2,24,1,7000,41,28,6,0
4828563,2,8,1,6000,15,9,5,0
4828657,1,36,1,5000,3,0,4,0
4828664,2,29,1,5924,7,2,6,0
4828702,1,49,1,5000,4,0,4,0
4828909,1,11,1,1987,8,0,2,0
4828936,2,3,1,0,15,8,2,0
4829127,1,35,1,1602,14,22,17,0
4829173,1,4,1,4611,4,0,25,0
4829374,2,5,1,5281,22,0,5,0
4829473,1,10,1,4000,70,4,3,0
4829481,1,37,1,5000,11,3,4,0
4829878,2,23,1,3000,27,0,2,0
4829895,1,21,1,2,11,0,2,0
4829912,2,13,1,0,11,4,4,0
4829960,1,24,1,6000,100,0,5,0
4830023,1,44,1,7000,15,8,6,0
4830031,1,37,1,4409,81,23,6,1
4830076,1,13,1,7000,8,7,6,0
4830186,2,11,1,0,18,0,14,0
4830355,2,5,1,3000,94,0,2,0
4830425,2,35,1,4065,23,0,4,0
4830442,2,5,1,37,100,19,8,0
4830501,1,25,1,0,0,0,4,0
4830526,1,36,1,4402,42,0,18,0
4830547,1,36,1,442,46,0,4,0
4830625,1,11,1,6897,62,0,9,0
4830640,1,43,1,7000,18,0,6,0
4831058,1,39,1,7507,34,0,41,0
4831173,2,4,1,0,35,0,8,0
4831240,1,6,1,6388,49,0,7,0
4831311,1,48,1,8000,100,0,7,0
4831369,1,15,1,4000,6,0,3,0
4831539,1,10,1,6000,51,0,5,0
4831618,1,11,1,5562,3,2,38,0
4831639,2,19,1,8587,21,0,8,0
4831641,1,10,1,1958,13,0,5,0
4831652,1,35,1,14000,37,0,13,0
4831978,1,6,1,15000,3,0,14,0
4832260,1,16,1,3000,2,1,2,0
4832420,1,21,1,0,32,0,3,0
4832681,2,19,1,11433,16,0,16,0
4832862,2,18,1,5000,23,23,4,0
4832972,2,45,1,7000,53,0,6,0
4833011,2,29,1,0,1,0,2,0
4833061,1,39,1,3263,100,7,9,0
4833171,1,25,1,0,11,3,3,0
4833185,2,5,1,5000,8,0,4,0
4833335,2,35,1,0,100,12,16,0
4833397,1,46,1,0,33,0,4,0
4833875,1,20,1,8000,49,0,7,0
4833890,1,43,1,3809,100,1,5,0
4833931,1,39,1,0,14,0,9,0
4834099,2,44,1,0,54,0,2,0
4834203,2,16,1,5,72,30,4,0
4834616,1,35,1,3944,24,0,8,0
4834909,1,37,1,3000,6,18,2,0
4834927,1,10,1,5000,8,0,4,0
4834973,1,35,1,2000,94,0,1,0
4834981,2,19,1,18000,100,0,17,1
4835038,1,25,1,3000,16,0,2,0
4835267,1,44,1,4000,30,0,3,0
4835503,1,44,1,4379,11,0,20,0
4835542,1,49,1,9000,19,15,8,0
4835547,2,44,1,0,8,0,7,0
4835650,1,11,1,8000,13,1,7,0
4835880,1,12,1,1556,42,8,9,0
4836000,1,35,1,2890,1,5,13,0
4836007,1,5,1,0,10,3,18,0
4836152,2,46,1,6000,38,0,5,0
4836163,2,5,1,12610,100,0,60,1
4836328,2,31,1,4000,42,3,3,0
4836792,1,5,1,1310,19,0,2,0
4836798,1,10,1,1632,7,0,18,0
4836923,1,15,1,4000,15,5,3,0
4836933,2,5,1,5042,24,0,12,0
4836952,1,44,1,0,30,0,11,0
4836982,1,20,1,5085,100,3,18,0
4837018,1,51,1,8000,29,2,7,0
4837089,1,11,1,0,9,8,3,0
4837096,2,49,1,10000,72,2,9,0
4837155,2,10,1,0,87,0,5,0
4837159,2,32,1,11000,12,12,10,0
4837249,1,15,1,8972,15,0,17,0
4837280,1,36,1,4536,22,16,13,0
4837472,1,44,1,0,23,2,5,0
4837592,2,16,1,0,92,9,9,0
4837765,1,39,1,3930,15,13,4,0
4837807,2,44,1,0,6,0,4,0
4837846,2,12,1,0,79,0,5,0
4838055,1,48,1,12787,14,4,13,0
4838131,1,32,1,6129,13,0,9,0
4838166,1,40,1,7190,6,0,25,0
4838320,1,46,1,6000,11,0,5,0
4838351,2,44,1,2447,18,7,7,0
4838393,1,10,1,14038,13,0,21,0
4838505,2,49,1,7000,8,0,6,0
4838615,2,2,1,4209,31,5,9,0
4838778,1,44,1,5000,3,0,4,0
4838861,2,35,1,714,12,8,3,0
4838869,2,48,1,646,84,0,4,0
4838948,2,5,1,11000,84,16,10,1
4839030,2,15,1,6000,28,1,5,0
4839132,1,36,1,0,24,0,7,0
4839140,1,5,1,30,39,0,53,0
4839156,1,46,1,10565,65,1,13,1
4839291,2,16,2,0,10,0,2,0
4839348,2,10,1,4000,77,2,3,0
4839371,2,3,1,4000,5,0,3,0
4839382,1,32,1,0,7,14,3,0
4839511,1,15,1,0,6,7,18,0
4839696,2,3,1,7000,82,0,6,0
4839868,1,5,1,0,37,0,5,0
4840231,1,13,1,4000,100,0,3,0
4840347,1,33,1,5000,4,0,4,0
4840361,2,5,1,6476,46,1,15,0
4840381,1,15,1,4000,41,15,3,0
4840639,1,24,1,0,34,0,4,0
4840653,2,12,1,5000,24,6,4,0
4840678,2,29,1,6000,20,0,5,0
4840755,1,44,1,3932,28,0,8,0
4840830,2,20,1,4316,55,0,5,0
4840901,2,35,1,4000,100,4,3,0
4841073,1,12,1,0,36,2,5,0
4841077,1,6,2,0,100,0,7,0
4841160,1,28,1,0,21,13,5,0
4841297,2,7,1,3000,9,1,2,0
4841347,2,43,1,957,40,6,3,0
4841363,1,44,1,9000,32,0,8,0
4841435,2,32,1,6000,11,0,5,0
4841555,1,32,1,6079,100,0,6,0
4841686,2,35,1,7376,14,45,7,0
4841688,1,45,2,5689,100,0,19,0
4841754,2,35,1,6000,9,0,5,0
4841764,2,10,1,11000,6,0,10,0
4841993,1,46,1,4000,40,0,3,0
4841997,1,5,1,12234,10,0,73,1
4842315,1,49,1,22000,22,1,21,1
4842444,1,44,1,10525,12,0,22,0
4842533,1,48,1,4000,11,0,3,0
4842570,1,10,1,2632,9,1,14,0
4842655,1,31,1,4713,11,8,8,0
4842681,1,25,1,228,48,0,4,0
4842845,2,5,1,0,10,0,5,0
4842978,2,48,1,9000,7,0,8,0
4843159,1,29,1,177,56,0,6,0
4843176,2,5,1,5000,46,8,4,0
4843249,2,11,1,1067,71,8,2,0
4843257,1,18,1,7000,25,3,6,0
4843331,2,32,1,0,3,10,22,0
4843532,1,44,1,5826,18,0,5,0
4843641,1,37,1,0,12,2,6,0
4843719,2,43,1,3000,26,0,2,0
4843745,1,14,1,11000,23,1,10,0
4843896,2,35,1,6000,17,3,5,0
4843937,1,45,1,4000,20,0,3,0
4844043,1,48,1,4000,5,0,3,0
4844149,2,21,1,5143,33,15,44,0
4844273,2,35,1,13000,39,0,12,1
4844377,1,43,1,8000,5,0,7,0
4844380,1,44,1,2401,15,0,3,0
4844611,1,36,1,6000,17,0,5,0
4844696,2,36,1,0,26,0,5,0
4844829,2,2,1,0,6,3,4,0
4844911,1,21,1,0,3,0,13,0
4844964,1,5,1,4000,17,0,3,0
4845060,2,46,1,173,76,0,13,0
4845084,1,3,1,0,42,5,4,0
4845185,1,44,1,7253,13,0,28,0
4845384,1,27,1,2872,5,0,4,0
4845407,2,36,1,1057,46,11,7,0
4845473,1,49,2,3000,42,0,2,0
4845681,1,35,1,303,15,0,4,0
4845967,2,35,1,3000,46,0,2,0
4846133,1,13,1,4253,15,1,6,0
4846251,1,44,1,3000,27,4,2,0
4846253,2,39,1,7264,9,0,10,0
4846393,2,22,1,9000,93,0,8,0
4846518,1,35,1,6000,6,0,5,0
4846523,1,39,1,2804,13,0,3,0
4846620,1,5,1,0,11,0,2,0
4846725,2,11,1,0,13,0,3,0
4846734,2,48,1,951,3,0,6,0
4846803,1,5,1,6000,30,0,5,0
4846836,2,35,1,6000,4,2,5,0
4846865,2,10,1,8000,12,1,7,0
4846891,2,10,1,4000,15,0,3,0
4846935,2,23,2,9000,11,0,8,0
4846937,1,21,1,4000,3,0,3,0
4846974,1,32,1,750,32,0,12,0
4847048,1,5,1,2501,21,4,2,0
4847101,1,5,1,6323,7,0,11,0
4847176,1,36,1,11000,11,0,10,0
4847278,1,5,1,0,10,0,5,0
4847301,1,23,1,3832,27,0,29,0
4847316,1,22,1,0,8,45,7,0
4847361,1,44,1,4000,25,0,3,0
4847387,1,5,1,4000,56,0,3,0
4847535,1,5,1,1369,37,8,5,0
4847598,1,15,1,5088,10,4,19,0
4847649,1,10,1,5000,3,0,4,0
4847787,1,38,1,5000,9,0,4,0
4847795,2,10,1,13000,16,0,12,1
4847804,2,39,1,10942,7,0,19,1
4847878,1,5,1,8000,26,11,7,0
4847885,1,44,2,0,14,0,6,0
4847921,1,29,1,7000,22,0,6,0
4847940,1,41,1,750,23,0,3,0
4847944,2,15,1,14000,29,0,13,0
4848143,1,36,1,5000,13,0,4,0
4848360,1,37,1,5000,24,0,4,0
4848449,1,39,1,4121,50,3,9,0
4848464,1,13,1,0,6,0,17,0
4848621,1,10,1,0,25,0,3,0
4848626,1,15,1,7368,38,0,21,0
4849114,2,10,1,3000,5,0,2,0
4849195,2,16,1,7000,21,0,6,0
4849206,2,13,1,0,35,0,3,0
4849224,2,39,1,7000,30,0,6,0
4849408,1,44,1,5000,100,0,4,0
4849471,1,5,1,5000,48,1,4,0
4849518,1,26,1,0,18,9,4,0
4849694,2,2,1,0,21,0,8,0
4849727,1,16,1,4091,9,0,8,0
4849846,1,45,1,0,33,0,2,0
4849900,1,6,1,3000,46,0,2,0
4850006,1,40,1,7000,51,0,6,0
4850050,1,29,1,4000,2,0,3,0
4850092,1,10,1,7000,8,0,6,0
4850120,1,10,1,3000,100,0,2,0
4850219,1,38,1,7000,3,0,6,0
4850243,2,37,1,0,13,0,2,0
4850257,2,25,1,5000,5,0,4,0
4850265,2,3,2,3000,13,0,2,0
4850272,1,11,1,10000,10,0,9,0
4850376,1,29,1,5000,26,0,4,0
4850494,2,49,1,7000,45,16,6,1
4850852,1,5,1,6497,61,2,12,0
4851089,2,15,1,5000,100,0,4,0
4851136,1,17,1,0,25,0,6,0
4851308,2,5,1,3000,16,0,2,0
4851339,1,4,1,13287,22,1,28,0
4851377,1,35,1,0,53,0,3,0
4851449,2,23,1,345,38,0,7,0
4851666,2,16,1,217,62,0,6,0
4851894,2,26,1,3000,24,0,2,0
4851957,1,35,1,5927,22,1,6,0
4851959,1,43,1,5000,8,0,4,0
4852114,1,11,1,3000,12,20,2,0
4852126,1,5,1,2048,14,2,7,0
4852136,1,36,1,0,9,0,10,0
4852231,2,39,1,4000,8,2,3,0
4852315,1,44,1,8000,16,2,7,0
4852383,1,4,1,0,5,3,10,0
4852517,1,10,1,3000,27,0,2,0
4852668,2,5,1,0,32,0,3,0
4852695,2,35,2,0,3,0,5,0
4852806,2,10,1,8000,16,2,7,0
4852927,1,9,1,6000,11,12,5,0
4852942,2,5,1,4000,2,0,3,0
4853049,2,44,1,5000,32,20,4,0
4853111,2,23,1,3091,7,0,4,0
4853195,2,24,1,4157,4,11,10,0
4853245,2,12,1,7000,23,0,6,0
4853251,2,15,1,7000,4,0,6,0
4853329,2,11,1,0,26,0,2,0
4853522,1,13,1,8213,30,55,27,1
4853615,1,43,2,2359,36,0,4,0
4853695,1,46,1,2444,4,0,23,0
4853751,1,38,1,5000,37,1,4,0
4853763,1,35,1,345,2,0,18,0
4853822,2,29,1,0,59,0,3,0
4853878,1,15,1,5655,3,0,5,0
4854151,2,5,1,1586,65,9,8,0
4854212,2,44,1,5000,22,4,4,0
4854244,1,33,1,0,23,0,3,0
4854361,1,4,1,0,27,0,3,0
4854400,1,46,1,5000,7,0,4,0
4854473,1,44,1,0,20,3,16,0
4854749,1,5,1,3000,15,0,2,0
4854867,2,5,1,6000,2,0,5,0
4854927,1,6,1,6242,11,0,7,0
4854998,1,4,1,4000,4,0,3,0
4855016,1,5,2,7000,80,0,6,1
4855148,2,16,1,0,13,0,6,0
4855229,1,44,1,1823,11,24,7,0
4855247,1,5,1,3000,3,7,2,0
4855272,1,12,1,0,20,1,2,0
4855290,2,28,1,4447,19,0,7,0
4855409,1,48,1,6000,69,3,5,0
4855434,1,15,1,10000,100,0,9,1
4855438,2,24,1,9929,5,0,10,0
4855530,2,7,1,3286,5,0,8,0
4855799,1,20,1,13637,98,0,51,1
4856034,2,10,1,4000,7,0,3,0
4856401,2,18,1,5000,6,0,4,0
4856521,1,32,1,5000,3,3,4,0
4856590,2,26,1,3000,15,0,2,0
4856591,1,21,1,6909,14,20,8,0
4856690,1,3,1,9000,11,6,8,0
4856912,2,23,1,3000,33,2,2,0
4856917,2,46,1,63,23,0,5,0
4857239,2,35,1,4000,20,0,3,0
4857315,2,49,1,0,54,0,21,0
4857737,1,5,1,2585,10,18,6,0
4857770,1,15,1,7000,9,12,6,0
4857869,1,10,1,3000,12,0,2,0
4857927,1,35,1,7000,31,27,6,0
4857930,1,5,1,0,100,10,11,0
4858132,2,49,1,0,16,5,10,0
4858259,1,5,1,721,41,0,4,0
4858261,1,44,1,4000,18,0,3,0
4858311,1,16,1,3000,27,13,2,0
4858416,2,44,1,5916,15,0,8,0
4858569,1,35,1,4351,8,0,6,0
4858668,2,35,1,6000,13,1,5,0
4858728,1,5,1,13052,24,9,16,1
4858841,1,20,1,4000,48,0,3,0
4858954,1,36,1,0,9,0,7,0
4858991,1,44,1,13000,21,7,12,0
4859265,1,23,1,0,10,1,47,0
4859297,1,23,1,4000,19,0,3,0
4859469,1,21,1,0,4,0,5,0
4859599,2,39,1,3459,14,15,4,0
4859756,1,10,1,0,13,0,5,0
4859809,2,41,1,2000,58,18,3,0
4860302,2,10,1,3000,6,0,2,0
4860327,1,46,1,6381,47,14,7,0
4860375,1,11,1,8000,14,0,7,0
4860401,1,6,1,0,50,30,38,0
4860783,1,49,1,5941,47,0,8,0
4860851,1,19,1,4000,4,0,3,0
4860876,2,15,1,0,37,0,8,0
4861173,1,5,2,1349,29,8,29,0
4861220,1,39,1,0,6,1,11,0
4861349,1,48,1,7000,15,22,6,0
4861355,1,47,1,8000,38,0,7,0
4861427,1,5,1,131,8,20,10,0
4861471,2,3,2,0,14,0,2,0
4861519,1,5,1,6116,88,11,9,1
4861674,2,41,1,4000,3,0,3,0
4861765,2,5,1,0,100,0,3,0
4861881,2,10,1,0,6,0,6,0
4861972,1,39,1,0,2,5,11,0
4862048,1,25,1,4000,11,0,3,0
4862060,2,49,1,13107,67,21,20,1
4862078,1,23,1,3000,26,3,2,0
4862311,1,5,1,0,5,0,5,0
4862357,2,3,1,11000,6,12,10,0
4862384,1,4,1,3000,9,1,2,0
